#   zf [m]   Ug [m/s]   Vg [m/s]   ws [m/s] dthdtls_rad [K/s] dqv/dt [1/s]      dth/dt [K/s]
50 10800 172800 
3 
 1975.2831   7.778901  -0.576596   0.002656    0.00000   +1.66876948E-08   -3.29545167E-05
 2224.0049   8.264945  -0.414830  -0.000321    0.00000   +2.31032726E-08   -4.17911058E-05
 2489.8467   8.905085  -0.195755  -0.005151    0.00000   +3.31788043E-08   -5.08112753E-05
 2773.6458   9.428093   0.249633  -0.009860    0.00000   +3.42399054E-08   -6.30513978E-05
 3075.4863   9.294857   0.515446  -0.015223    0.00000   +6.59106474E-09   -8.03251191E-06
 3394.5947   8.908193   0.287836  -0.018546    0.00000   +5.57602728E-09   +6.99880190E-06
 3731.7078   8.923134  -0.022828  -0.015885    0.00000   +1.90377461E-08   +1.38910061E-06
 4086.9807   9.236143  -0.205743  -0.014593    0.00000   +2.44320120E-08   -1.18271479E-05
 4461.1147   9.698461  -0.378040  -0.018236    0.00000   +1.81039811E-08   +7.97614192E-06
 4854.3496  10.061590  -0.877170  -0.015596    0.00000   -7.95877995E-10   +3.06843483E-05
 5267.5005  10.335437  -1.645984  -0.011286    0.00000   -3.46124945E-09   +4.05953149E-05
 5700.3960  10.648465  -2.183717  -0.007934    0.00000   -1.23644793E-09   -4.64055610E-06
 6153.5264  11.289406  -2.161005  -0.008572    0.00000   +1.17822366E-09   -4.24658581E-05
 6627.7109  12.127421  -1.936863  -0.006356    0.00000   +2.80358156E-09   -5.09514523E-05
 7122.6924  13.016944  -1.796148  -0.001647    0.00000   +7.37453457E-09   -5.55435934E-05
 7638.5791  14.135843  -2.115385   0.000808    0.00000   +6.32404581E-09   -5.49384070E-06
 8175.8579  15.353051  -2.725460   0.000825    0.00000   -9.69456341E-11   -1.93889273E-05
 8734.2520  16.343178  -3.278932   0.002449    0.00000   -6.36807135E-09   -1.14628550E-06
 9314.7754  17.128300  -3.970753   0.005033    0.00000   +8.46769634E-11   +5.11085008E-06
 9917.5352  17.654894  -4.642701   0.004521    0.00000   +1.77875819E-09   +3.68077574E-05
10542.9268  18.013109  -5.460891   0.004850    0.00000   +4.44084804E-10   +6.53154499E-05
11196.7207  18.179667  -6.245912   0.002619    0.00000   +1.51810158E-10   +6.53457895E-05
11885.8467  17.413227  -6.270352   0.007025    0.00000   -6.09585315E-11   +1.06537851E-04
12607.5527  16.310997  -5.341060   0.014973    0.00000   +1.64666745E-12   -6.27025252E-05
13353.4365  15.757012  -3.968155   0.010992    0.00000   -3.44474074E-14   -8.93704055E-05
14119.2480  13.961576  -2.952733   0.005414    0.00000   +4.15861443E-13   +4.73815630E-05
14907.4619  10.567951  -2.831766   0.015637    0.00000   -1.19614442E-12   +3.15123757E-05
15724.2168   7.066689  -3.228274   0.008419    0.00000   +8.95114782E-13   +2.16413284E-05
16570.6562   4.071584  -3.586001  -0.002931    0.00000   -1.54926781E-13   +5.74997006E-05
17444.8438   2.125012  -3.832427  -0.002609    0.00000   +3.54053088E-13   +4.00342252E-05
18345.7910   1.061547  -4.026554  -0.005071    0.00000   -4.49392887E-13   +2.90512998E-05
19273.3887  -0.576851  -4.064489  -0.008121    0.00000   -2.40610609E-13   +4.21871606E-05
20228.8320  -3.151484  -4.018115  -0.010319    0.00000   -8.40966888E-13   +5.91079559E-05
21212.7793  -5.524275  -4.217330  -0.008453    0.00000   -1.24475858E-12   +4.15345155E-05

#   zf [m]   Ug [m/s]   Vg [m/s]   ws [m/s] dthdtls_rad [K/s] dqv/dt [1/s]      dth/dt [K/s]
# 43200.00   
    9.8191   6.396732  -0.943950  -0.000405    0.00000   +7.13169001E-09   -9.27660704E-06
   35.0361   6.396732  -0.943950  -0.000731    0.00000   +8.62894270E-09   -1.16097852E-05
